COD_EMPRESA;COD_CLIENTE;CAT_CLIENTE;NOM_CLIENTE;IND_SEGMENTO;FEC_INGRESO;IND_RELACION;COD_AGENCIA;COD_MONEDA;COD_ACTIVIDAD;COD_SUBACTIVIDAD;COD_SUBSUBACTIVIDAD;Ind_Activo;VALOR_ESTRATEGICO;SECTOR_ECONOMICO;CANAL_VENTA
100;11254;10;Cliente_0232;2;2011-01-25 00:00:00.000;4;156;NULL;10301;NULL;3;N;A         ;4;5
100;11255;10;Cliente_0233;2;2011-01-03 00:00:00.000;5;156;NULL;10304;NULL;3;N;A         ;5;4
100;11258;10;Cliente_0234;5;2011-01-27 00:00:00.000;3;156;NULL;10301;NULL;3;N;C         ;1;1
100;11275;10;Cliente_0235;4;2011-02-03 00:00:00.000;3;156;NULL;10301;NULL;3;N;C         ;3;3
100;11286;10;Cliente_0236;5;2011-02-14 00:00:00.000;1;156;NULL;10304;NULL;3;N;C         ;1;3
100;11287;10;Cliente_0237;1;2011-02-14 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;7;5
100;11288;10;Cliente_0238;1;2011-02-14 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;7;5
100;11293;10;Cliente_0239;2;2011-02-17 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;7;1
100;11297;10;Cliente_0240;1;2011-02-21 00:00:00.000;5;156;NULL;10301;NULL;3;N;A         ;6;3
100;11307;1;Cliente_0241;4;2011-02-24 00:00:00.000;5;156;NULL;10273;10234;3;S;D         ;2;2
100;11315;10;Cliente_0242;4;2011-02-28 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;1;4
100;11317;1;Cliente_0243;5;2011-03-03 00:00:00.000;2;156;NULL;10172;10175;5;S;A         ;5;5
100;11321;10;Cliente_0244;2;2011-03-04 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;3;2
100;11322;10;Cliente_0245;2;2011-03-07 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;3;2
100;11327;10;Cliente_0246;1;2011-03-08 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;2;2
100;11329;1;Cliente_0247;4;2011-03-08 00:00:00.000;4;156;NULL;10224;;3;S;D         ;1;5
100;1133;10;Cliente_0248;3;2004-06-23 00:00:00.000;5;156;NULL;10302;NULL;3;N;A         ;4;2
100;11330;1;Cliente_0249;3;2011-03-08 00:00:00.000;5;156;NULL;10224;10243;4;S;C         ;1;4
100;11333;10;Cliente_0250;2;2011-03-10 00:00:00.000;3;156;NULL;10301;NULL;3;N;A         ;5;2
100;11340;10;Cliente_0251;5;2011-03-14 00:00:00.000;1;156;NULL;10301;NULL;3;N;A         ;1;2
100;11343;10;Cliente_0252;4;2011-03-01 00:00:00.000;2;156;NULL;10301;NULL;3;N;C         ;3;5
100;11349;1;Cliente_0253;3;2011-03-01 00:00:00.000;2;156;NULL;10224;50016;4;S;C         ;2;1
100;11351;10;Cliente_0254;4;2011-03-22 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;6;5
100;11359;10;Cliente_0255;3;2011-03-28 00:00:00.000;5;156;NULL;10301;NULL;3;N;C         ;2;1
100;1136;10;Cliente_0256;4;2004-06-25 00:00:00.000;5;156;NULL;10301;NULL;3;N;D         ;7;5
100;11361;5;Cliente_0257;4;2011-03-01 00:00:00.000;4;156;NULL;10301;NULL;3;N;B         ;7;2
100;11372;10;Cliente_0258;5;2011-04-04 00:00:00.000;1;156;NULL;10304;0;3;N;A         ;7;5
100;11375;10;Cliente_0259;3;2011-04-05 00:00:00.000;2;156;NULL;10304;NULL;3;N;D         ;4;5
100;11385;1;Cliente_0260;2;2011-03-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;4;1
100;11387;10;Cliente_0261;5;2011-03-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;C         ;5;4
100;11397;10;Cliente_0262;5;2011-04-13 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;6;4
100;11400;10;Cliente_0263;3;2011-04-15 00:00:00.000;2;156;NULL;10300;NULL;3;N;B         ;7;5
100;11408;10;Cliente_0264;1;2011-04-26 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;7;3
100;11411;10;Cliente_0265;3;2011-04-27 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;7;5
100;11419;5;Cliente_0266;3;2011-05-02 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;6;4
100;11420;1;Cliente_0267;1;2011-05-03 00:00:00.000;1;156;NULL;10172;10175;3;S;C         ;4;3
100;11425;10;Cliente_0268;5;2011-05-03 00:00:00.000;5;156;NULL;10303;NULL;3;N;A         ;7;5
100;11428;10;Cliente_0269;3;2011-05-05 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;7;2
100;11429;10;Cliente_0270;4;2011-04-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;3;5
100;1143;1;Cliente_0271;4;2004-07-02 00:00:00.000;2;156;NULL;10301;NULL;3;N;B         ;7;2
100;11431;10;Cliente_0272;2;2011-05-05 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;4;1
100;11433;1;Cliente_0273;5;2011-04-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;3;1
100;11435;10;Cliente_0274;2;2011-05-09 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;4;2
100;11438;10;Cliente_0275;1;2011-05-10 00:00:00.000;5;156;NULL;10304;0;3;N;C         ;1;5
100;11441;10;Cliente_0276;3;2011-04-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;5;5
100;11447;1;Cliente_0277;1;2011-04-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;C         ;5;3
100;11449;10;Cliente_0278;5;2011-05-12 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;5;2
100;1145;10;Cliente_0279;1;2004-07-06 00:00:00.000;1;156;NULL;10304;NULL;3;N;C         ;4;1
100;11464;1;Cliente_0280;5;2011-05-19 00:00:00.000;2;156;NULL;10273;10234;3;S;C         ;7;5
100;11465;10;Cliente_0281;3;2011-05-20 00:00:00.000;1;156;NULL;10304;NULL;3;N;B         ;1;1
100;11466;10;Cliente_0282;4;2011-05-20 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;4;2
100;11469;1;Cliente_0283;4;2011-05-23 00:00:00.000;3;156;NULL;10224;50016;4;S;A         ;2;5
100;11473;10;Cliente_0284;2;2011-05-02 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;2;1
100;11476;10;Cliente_0285;4;2011-05-26 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;2;4
100;11478;10;Cliente_0286;1;2011-05-27 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;6;2
100;11481;10;Cliente_0287;5;2011-05-02 00:00:00.000;1;156;NULL;10304;NULL;3;N;D         ;3;2
100;11491;10;Cliente_0288;1;2011-06-01 00:00:00.000;3;156;NULL;10302;NULL;3;N;B         ;7;2
100;11497;10;Cliente_0289;5;2011-06-06 00:00:00.000;1;156;NULL;10300;NULL;3;N;B         ;3;4
100;11499;10;Cliente_0290;4;2011-06-06 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;4;5
100;1150;10;Cliente_0291;4;2004-07-08 00:00:00.000;4;156;NULL;10301;NULL;3;N;A         ;4;4
100;11504;1;Cliente_0292;1;2011-05-02 00:00:00.000;3;156;NULL;10273;10234;6;S;C         ;4;1
100;11507;10;Cliente_0293;1;2011-06-07 00:00:00.000;3;156;NULL;10304;0;3;N;B         ;2;1
100;11512;10;Cliente_0294;2;2011-06-09 00:00:00.000;5;156;NULL;10301;NULL;3;N;A         ;3;3
100;11513;10;Cliente_0295;1;2011-06-09 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;2;5
100;11523;10;Cliente_0296;2;2011-05-02 00:00:00.000;5;156;NULL;10301;NULL;3;N;A         ;4;3
100;11527;10;Cliente_0297;2;2011-06-15 00:00:00.000;3;156;NULL;10301;NULL;3;N;D         ;7;5
100;11529;10;Cliente_0298;1;2011-06-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;2;2
100;11535;10;Cliente_0299;3;2011-06-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;5;1
100;11538;10;Cliente_0300;1;2011-06-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;7;3
100;11540;10;Cliente_0301;2;2011-06-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;5;1
100;11542;10;Cliente_0302;1;2011-06-21 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;5;5
100;11543;1;Cliente_0303;1;2011-06-21 00:00:00.000;2;156;NULL;10224;50010;1;S;A         ;5;3
100;1155;10;Cliente_0304;1;2004-07-14 00:00:00.000;1;156;NULL;10302;NULL;3;N;C         ;7;3
100;11556;10;Cliente_0305;3;2011-06-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;D         ;4;4
100;11567;1;Cliente_0306;4;2011-07-01 00:00:00.000;3;156;NULL;1;3;3;S;C         ;1;1
100;11571;10;Cliente_0307;1;2011-06-01 00:00:00.000;4;156;NULL;10303;NULL;3;N;C         ;4;5
100;11574;10;Cliente_0308;2;2011-07-05 00:00:00.000;5;156;NULL;10301;NULL;3;N;B         ;6;1
100;11586;10;Cliente_0309;3;2011-07-11 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;7;2
100;11590;10;Cliente_0310;5;2011-06-01 00:00:00.000;4;156;NULL;10301;NULL;3;N;C         ;3;5
100;11596;10;Cliente_0311;3;2011-07-18 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;1;5
100;11598;10;Cliente_0312;1;2011-07-01 00:00:00.000;5;156;NULL;10299;NULL;3;N;A         ;4;5
100;1160;1;Cliente_0313;5;2004-07-23 00:00:00.000;5;156;NULL;10140;10211;6;S;C         ;2;4
100;11610;10;Cliente_0314;4;2011-07-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;3;2
100;11611;1;Cliente_0315;2;2011-07-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;B         ;7;2
100;11613;10;Cliente_0316;5;2011-07-27 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;3;2
100;11619;10;Cliente_0317;5;2011-07-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;5;3
100;11648;10;Cliente_0318;4;2011-08-11 00:00:00.000;2;156;NULL;10172;10173;3;S;B         ;2;4
100;11650;10;Cliente_0319;1;2011-07-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;C         ;6;4
100;11652;10;Cliente_0320;1;2011-08-01 00:00:00.000;3;156;NULL;10304;0;3;N;B         ;5;1
100;11665;10;Cliente_0321;3;2011-08-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;2;4
100;11669;10;Cliente_0322;2;2011-08-01 00:00:00.000;4;156;NULL;10301;NULL;3;N;B         ;5;4
100;11670;1;Cliente_0323;1;2011-08-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;2;4
100;11677;5;Cliente_0324;2;2011-08-01 00:00:00.000;5;156;NULL;10301;NULL;3;N;D         ;5;3
100;1168;10;Cliente_0325;3;2004-08-04 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;4;3
100;11683;10;Cliente_0326;1;2011-08-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;1;3
100;11691;10;Cliente_0327;5;2011-08-01 00:00:00.000;5;156;NULL;10303;NULL;3;N;C         ;1;3
100;1170;10;Cliente_0328;1;2004-08-05 00:00:00.000;2;156;NULL;10224;;3;S;D         ;5;1
100;11702;10;Cliente_0329;5;2011-08-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;1;1
100;11704;10;Cliente_0330;3;2011-08-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;5;3
100;1171;1;Cliente_0331;1;2004-08-06 00:00:00.000;4;156;NULL;10172;10175;5;S;B         ;7;5
100;11722;10;Cliente_0332;1;2011-08-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;1;2
100;11727;10;Cliente_0333;1;2011-08-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;7;4
100;11728;10;Cliente_0334;2;2011-08-01 00:00:00.000;3;156;NULL;10304;0;3;N;C         ;6;2
100;11736;10;Cliente_0335;2;2011-08-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;4;3
100;11744;1;Cliente_0336;1;2011-09-01 00:00:00.000;2;156;NULL;10224;50016;4;S;C         ;6;1
100;11752;10;Cliente_0337;2;2011-09-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;7;3
100;11760;10;Cliente_0338;5;2011-09-01 00:00:00.000;2;156;NULL;10302;NULL;3;N;C         ;3;1
100;11761;10;Cliente_0339;2;2011-09-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;6;4
100;11765;10;Cliente_0340;2;2011-09-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;A         ;7;5
100;11767;10;Cliente_0341;2;2011-09-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;C         ;7;5
100;11768;10;Cliente_0342;3;2011-09-01 00:00:00.000;2;156;NULL;10300;NULL;3;N;D         ;6;2
100;1177;10;Cliente_0343;2;2004-08-16 00:00:00.000;2;156;NULL;10303;NULL;3;N;B         ;7;5
100;11776;10;Cliente_0344;3;2011-09-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;3;1
100;11777;10;Cliente_0345;3;2011-09-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;B         ;3;4
100;11779;1;Cliente_0346;3;2011-09-01 00:00:00.000;3;156;NULL;10300;NULL;3;N;A         ;5;4
100;11780;10;Cliente_0347;4;2011-09-01 00:00:00.000;1;156;NULL;10304;0;3;N;B         ;2;4
100;11781;10;Cliente_0348;1;2011-09-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;6;4
100;11784;10;Cliente_0349;2;2011-09-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;4;4
100;11785;10;Cliente_0350;1;2011-09-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;D         ;3;4
100;11786;1;Cliente_0351;3;2011-09-01 00:00:00.000;1;156;NULL;10140;10152;3;S;D         ;4;3
100;11788;10;Cliente_0352;3;2011-09-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;6;3
100;11799;1;Cliente_0353;2;2011-09-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;D         ;4;3
100;11802;10;Cliente_0354;3;2011-10-03 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;6;2
100;11803;10;Cliente_0355;4;2011-10-03 00:00:00.000;5;156;NULL;10301;NULL;3;N;D         ;6;2
100;11805;10;Cliente_0356;2;2011-10-03 00:00:00.000;3;156;NULL;10301;NULL;3;N;D         ;6;3
100;11806;1;Cliente_0357;3;2011-10-03 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;3;4
100;11807;1;Cliente_0358;5;2020-06-17 00:00:00.000;4;156;NULL;10172;10175;3;S;B         ;7;1
100;11808;1;Cliente_0359;5;2020-03-19 00:00:00.000;3;156;NULL;10224;50010;3;S;B         ;1;3
100;11816;10;Cliente_0360;2;2011-10-03 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;4;4
100;11824;10;Cliente_0361;2;2011-10-03 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;7;5
100;11825;1;Cliente_0362;4;2011-10-03 00:00:00.000;1;156;NULL;10224;50009;3;S;A         ;6;5
100;11834;10;Cliente_0363;3;2011-11-01 00:00:00.000;2;156;NULL;10304;0;3;N;B         ;2;5
100;11835;10;Cliente_0364;2;2011-11-01 00:00:00.000;2;156;NULL;10300;NULL;3;N;A         ;7;5
100;11841;10;Cliente_0365;3;2011-11-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;A         ;7;3
100;11843;10;Cliente_0366;4;2011-11-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;D         ;6;2
100;11860;10;Cliente_0367;5;2011-11-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;C         ;5;1
100;11861;1;Cliente_0368;2;2011-11-01 00:00:00.000;2;156;NULL;10224;;3;S;B         ;4;5
100;11863;10;Cliente_0369;1;2011-11-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;C         ;3;5
100;11870;10;Cliente_0370;4;2011-11-01 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;5;5
100;11872;10;Cliente_0371;4;2011-11-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;C         ;3;5
100;11875;1;Cliente_0372;4;2011-11-01 00:00:00.000;5;156;NULL;10172;10174;3;S;A         ;2;2
100;11879;10;Cliente_0373;4;2011-11-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;7;1
100;11880;10;Cliente_0374;3;2011-11-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;5;1
100;11882;10;Cliente_0375;4;2011-11-01 00:00:00.000;4;156;NULL;10301;NULL;3;N;C         ;4;2
100;11883;1;Cliente_0376;4;2011-11-01 00:00:00.000;4;156;NULL;10273;10234;3;S;C         ;1;1
100;11884;10;Cliente_0377;2;2011-11-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;5;5
100;11907;10;Cliente_0378;1;2011-12-01 00:00:00.000;2;156;NULL;10302;NULL;3;N;D         ;7;4
100;11921;10;Cliente_0379;2;2011-12-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;1;3
100;11922;10;Cliente_0380;4;2011-12-01 00:00:00.000;3;156;NULL;10302;NULL;3;N;A         ;7;1
100;11923;10;Cliente_0381;1;2011-12-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;4;4
100;11928;10;Cliente_0382;1;2011-12-01 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;6;2
100;1193;10;Cliente_0383;4;2004-08-25 00:00:00.000;4;156;NULL;10304;NULL;3;N;D         ;1;1
100;11931;10;Cliente_0384;1;2011-12-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;2;2
100;11932;10;Cliente_0385;3;2011-12-01 00:00:00.000;2;156;NULL;10301;NULL;3;N;A         ;5;2
100;11933;1;Cliente_0386;5;2011-12-01 00:00:00.000;3;156;NULL;10273;10234;1;S;A         ;3;2
100;11936;10;Cliente_0387;1;2011-12-01 00:00:00.000;4;156;NULL;10301;NULL;3;N;A         ;7;2
100;11939;1;Cliente_0388;5;2011-12-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;D         ;5;2
100;11951;10;Cliente_0389;5;2011-12-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;1;5
100;11961;10;Cliente_0390;1;2012-01-02 00:00:00.000;3;156;NULL;10302;NULL;3;N;D         ;4;4
100;11962;10;Cliente_0391;4;2012-01-02 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;1;5
100;11965;10;Cliente_0392;3;2012-01-02 00:00:00.000;4;156;NULL;10299;NULL;3;N;A         ;2;4
100;11966;10;Cliente_0393;3;2012-01-02 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;1;3
100;11967;10;Cliente_0394;2;2012-01-02 00:00:00.000;1;156;NULL;10301;NULL;3;N;B         ;1;2
100;1197;10;Cliente_0395;4;2004-09-02 00:00:00.000;4;156;NULL;10299;NULL;3;N;B         ;2;2
100;11972;1;Cliente_0396;2;2012-01-02 00:00:00.000;4;156;NULL;10224;50014;3;S;B         ;2;1
100;11975;10;Cliente_0397;2;2012-01-02 00:00:00.000;3;156;NULL;10301;NULL;3;N;D         ;7;1
100;11986;10;Cliente_0398;2;2012-01-02 00:00:00.000;1;156;NULL;10304;NULL;3;N;B         ;6;4
100;11987;10;Cliente_0399;4;2012-01-02 00:00:00.000;4;156;NULL;10301;NULL;3;N;C         ;6;2
100;11989;10;Cliente_0400;2;2012-01-02 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;1;1
100;11993;1;Cliente_0401;3;2012-01-02 00:00:00.000;5;156;NULL;10224;5122;6;S;C         ;5;5
100;11995;10;Cliente_0402;5;2012-01-02 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;7;4
100;11996;10;Cliente_0403;3;2012-01-02 00:00:00.000;5;156;NULL;10304;NULL;3;N;A         ;2;3
100;12002;10;Cliente_0404;2;2012-01-02 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;7;1
100;12003;10;Cliente_0405;2;2012-01-02 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;6;1
100;12005;10;Cliente_0406;3;2012-01-02 00:00:00.000;2;156;NULL;10301;NULL;3;N;D         ;5;5
100;12015;10;Cliente_0407;2;2012-01-02 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;7;2
100;12017;5;Cliente_0408;1;2012-01-02 00:00:00.000;2;156;NULL;10301;NULL;3;N;D         ;5;2
100;12018;10;Cliente_0409;3;2012-01-02 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;6;3
100;12019;10;Cliente_0410;3;2012-02-01 00:00:00.000;3;156;NULL;10301;NULL;3;N;C         ;3;2
100;12021;1;Cliente_0411;3;2012-02-01 00:00:00.000;3;156;NULL;10140;10212;3;S;A         ;7;1
100;12026;10;Cliente_0412;2;2012-02-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;1;1
100;12027;1;Cliente_0413;3;2012-02-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;D         ;7;2
100;12031;10;Cliente_0414;5;2012-02-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;B         ;4;5
100;12032;10;Cliente_0415;4;2012-02-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;B         ;7;1
100;12045;10;Cliente_0416;5;2012-02-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;A         ;2;3
100;12048;10;Cliente_0417;1;2012-02-01 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;5;3
100;12053;10;Cliente_0418;4;2012-02-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;3;4
100;12061;1;Cliente_0419;5;2012-02-01 00:00:00.000;4;156;NULL;10273;10234;3;S;B         ;6;5
100;12076;10;Cliente_0420;1;2012-03-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;D         ;6;3
100;12085;1;Cliente_0421;3;2012-03-01 00:00:00.000;4;156;NULL;10273;10234;3;S;C         ;5;1
100;1210;10;Cliente_0422;2;2004-09-08 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;1;3
100;12102;10;Cliente_0423;2;2012-03-01 00:00:00.000;3;156;NULL;10303;NULL;3;N;B         ;2;3
100;12103;5;Cliente_0424;1;2012-03-01 00:00:00.000;5;156;NULL;10224;;3;S;C         ;6;5
100;12108;10;Cliente_0425;4;2012-03-01 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;4;4
100;12109;10;Cliente_0426;4;2012-03-01 00:00:00.000;1;156;NULL;10304;NULL;3;N;D         ;4;4
100;12111;10;Cliente_0427;3;2012-03-01 00:00:00.000;1;156;NULL;10301;NULL;3;N;C         ;1;4
100;12114;10;Cliente_0428;5;2012-03-01 00:00:00.000;3;156;NULL;10304;NULL;3;N;B         ;3;2
100;12119;10;Cliente_0429;5;2012-03-01 00:00:00.000;2;156;NULL;10304;NULL;3;N;C         ;2;2
100;12121;10;Cliente_0430;2;2012-03-01 00:00:00.000;2;156;NULL;10299;NULL;3;N;A         ;5;5
100;12124;1;Cliente_0431;1;2012-03-01 00:00:00.000;2;156;NULL;10224;50010;3;S;A         ;2;1
100;12138;5;Cliente_0432;4;2012-03-01 00:00:00.000;5;156;NULL;10304;;3;S;D         ;1;3
100;1215;10;Cliente_0433;2;2004-09-16 00:00:00.000;2;156;NULL;10301;NULL;3;N;C         ;4;5
100;12154;10;Cliente_0434;5;2012-03-01 00:00:00.000;2;156;NULL;10301;NULL;3;N;C         ;1;5
100;12161;10;Cliente_0435;3;2012-03-01 00:00:00.000;2;156;NULL;10301;NULL;3;N;A         ;4;5
100;12166;10;Cliente_0436;3;2012-04-02 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;2;4
100;12167;10;Cliente_0437;2;2012-04-02 00:00:00.000;3;156;NULL;10224;15523;3;S;C         ;1;3
100;1217;10;Cliente_0438;2;2004-09-17 00:00:00.000;1;156;NULL;10301;NULL;3;N;C         ;7;1
100;12170;10;Cliente_0439;4;2012-04-02 00:00:00.000;1;156;NULL;10301;NULL;3;N;B         ;5;5
100;12173;1;Cliente_0440;4;2012-04-02 00:00:00.000;4;156;NULL;10172;10174;6;S;A         ;2;4
100;12182;10;Cliente_0441;5;2012-04-02 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;5;2
100;12186;10;Cliente_0442;1;2012-04-02 00:00:00.000;2;156;NULL;10304;NULL;3;N;A         ;2;5
100;12197;1;Cliente_0443;4;2012-04-02 00:00:00.000;3;156;NULL;10224;50010;3;S;A         ;2;4
100;1220;10;Cliente_0444;5;2004-09-21 00:00:00.000;5;156;NULL;10303;NULL;3;N;B         ;4;5
100;12200;10;Cliente_0445;1;2012-04-02 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;3;3
100;12204;10;Cliente_0446;2;2012-04-02 00:00:00.000;5;156;NULL;10301;NULL;3;N;B         ;1;3
100;12209;10;Cliente_0447;1;2012-04-02 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;1;1
100;1221;10;Cliente_0448;5;2004-09-21 00:00:00.000;1;156;NULL;10301;NULL;3;N;C         ;3;3
100;12210;5;Cliente_0449;4;2012-04-02 00:00:00.000;1;156;NULL;10304;NULL;3;N;D         ;2;1
100;12211;1;Cliente_0450;5;2012-04-02 00:00:00.000;4;156;NULL;10301;NULL;3;N;A         ;2;2
100;12217;10;Cliente_0451;2;2012-05-07 00:00:00.000;4;156;NULL;10301;NULL;3;N;C         ;7;5
100;12218;10;Cliente_0452;5;2012-05-07 00:00:00.000;4;156;NULL;10304;NULL;3;N;B         ;1;3
100;12222;1;Cliente_0453;2;2012-05-08 00:00:00.000;2;156;NULL;10304;NULL;3;N;C         ;2;5
100;12223;1;Cliente_0454;1;2012-05-08 00:00:00.000;3;156;NULL;10224;10233;3;S;B         ;1;3
100;12224;10;Cliente_0455;4;2012-05-09 00:00:00.000;4;156;NULL;10304;NULL;3;N;A         ;2;2
100;12229;10;Cliente_0456;4;2012-05-10 00:00:00.000;1;156;NULL;10301;NULL;3;N;D         ;1;1
100;1223;10;Cliente_0457;4;2004-09-21 00:00:00.000;1;156;NULL;10304;NULL;3;N;A         ;1;3
100;12230;10;Cliente_0458;4;2012-05-11 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;1;3
100;12231;1;Cliente_0459;2;2012-05-11 00:00:00.000;3;156;NULL;10304;NULL;3;N;C         ;3;4
100;12232;10;Cliente_0460;5;2012-05-11 00:00:00.000;4;156;NULL;10301;NULL;3;N;B         ;4;1
100;12236;10;Cliente_0461;5;2012-05-14 00:00:00.000;1;156;NULL;10300;NULL;3;N;A         ;4;1
100;12239;10;Cliente_0462;3;2012-05-14 00:00:00.000;5;156;NULL;10304;NULL;3;N;B         ;1;2
100;12245;1;Cliente_0463;3;2012-05-16 00:00:00.000;4;156;NULL;10301;NULL;3;N;C         ;2;4
100;12248;10;Cliente_0464;3;2012-05-17 00:00:00.000;5;156;NULL;10304;NULL;3;N;C         ;5;2
100;12253;10;Cliente_0465;1;2012-05-18 00:00:00.000;2;156;NULL;10304;NULL;3;N;B         ;6;3
100;12256;10;Cliente_0466;3;2012-05-23 00:00:00.000;5;156;NULL;10304;NULL;3;N;D         ;4;1
