numContrato;idCliente;fechaInicio;montoSaldoAnterior;moneda;montoLeasing;plazoOriginal;plazo;tasa;tipoArrendamiento;montoDeposito;montoDepositoAbonado;montoSinSeguro;montoSeguroContrato;montoMantenimiento;montoSeguroMantenimiento;montoCompraFinal;montoProveedor;diaPago;fechaPrimerPago;fechaUltimoPago;fechaCancelacion;montoValorFiscal;diasGraciaPrimerPago;montoiva;anioCancelacion;churn;desTipoArrendamiento;nombreCliente;Canal;Industria;Segmento;valorCliente
14105;17322;2024-06-28;9362500;1;9362500;60;60;11,3688255183814;1;5000000;5000000;95658,28;42390,7;39723,06;185043,609046394;0;9212500;15;2024-08-15;2029-07-15;1900-01-01;9376786,8;48;7271,5669;1900;No;Finanzas;Cliente_2683;Online;Educación;Gobierno;Cliente Nuevo
13822;17328;2023-10-10;49500;2;49500;60;60;11,8678052094765;1;44500;44500;110,89;74,09;15,5;212,13;0;5000;10;2023-11-10;2028-10-10;1900-01-01;12028,8;31;11,65;1900;No;Finanzas;Cliente_2689;Tercero (Broker);Gobierno;Institucional;Cliente Nuevo
13791;16215;2023-09-27;28181,35;2;28181,35;60;60;12,746661901474;1;23000;23000;117,23;55,55;30;213,9;0;5000;20;2023-10-20;2028-09-20;1900-01-01;12166,8;23;11,12;1900;No;Finanzas;Cliente_1548;Tercero (Broker);Salud;PyME;Cliente Riesgo
14002;17473;2024-03-20;82500;2;82500;60;60;12,4008297920227;1;43168,51;43168,51;882,88;103,65;0;1000;0;39331,49;19;2024-04-19;2029-03-19;1900-01-01;0;30;13,47;1900;No;Finanzas;Cliente_2839;Tercero (Broker);Salud;Institucional;Cliente Riesgo
14156;16507;2024-09-16;56517,95;2;56517,95;60;60;12,9992907595199;1;10980;10980;1036,13;33,25;0;1073,69837926375;0;43920;10;2024-10-10;2029-09-10;1900-01-01;64162,8;24;4,32;1900;No;Finanzas;Cliente_1848;Tercero (Broker);Educación;Gobierno;Cliente Riesgo
14122;11220;2024-07-22;105293,8;2;105293,8;60;60;13,9990196530562;1;43680;43680;1417,11;240,47;62;1758,90237645865;0;61320;22;2024-07-22;2029-06-22;1900-01-01;103174,8;5;39,32;1900;No;Finanzas;Cliente_0223;Online;Educación;Individual;Cliente Nuevo
13865;17027;2023-11-17;4663160;2;4663160;60;60;12,5;1;2663160;2663160;44532;75;0;44616,75;0;2000000;16;2023-11-16;2028-10-16;1900-01-01;2676420;4;9,75;1900;No;Finanzas;Cliente_2382;Directo;Agroindustria;PyME;Cliente Estratégico
13869;10967;2023-11-23;763560;2;763560;60;60;12,7482342545;1;381780;381780;8546,72;716,6;0;9356,48;0;381780;23;2023-11-23;2028-10-23;1900-01-01;555799,2;5;93,16;1900;No;Finanzas;Cliente_0173;Online;Servicios;PyME;Cliente Riesgo
13461;1258;2022-10-31;23774,0779109512;2;29205,4;45;35;11,4992206000243;4;0;0;802,74;205,61;60;1102,88;0;29011,18;28;2023-09-28;2026-07-28;1900-01-01;48203,55;28;34,53;1900;No;Inventario;Cliente_0535;Distribuidor;Agroindustria;Institucional;Cliente Riesgo
13595;16911;2023-03-27;25054,0291236791;2;27000,9;54;49;11,4992206000243;4;0;0;643,11;114,97;30;806,93;0;27000,9;27;2023-09-27;2027-09-27;1900-01-01;42722,64;31;18,85;1900;No;Inventario;Cliente_2265;Distribuidor;Agroindustria;Gobierno;Cliente Ocasional
13704;17213;2023-07-09;7008,64068088581;2;7497,6;27;25;11,750106904452;4;0;0;317,42;29,88;0;351,18;0;7460,11;27;2023-09-27;2025-09-27;1900-01-01;0;18;3,88;1900;No;Inventario;Cliente_2571;Tercero (Broker);Agroindustria;PyME;Cliente Estratégico
13594;16911;2023-03-27;24387,7781265824;2;26294,47;52;47;13,5000125954597;4;0;0;670,95;127,42;30;848,83;0;26294,39;29;2023-09-29;2027-07-29;1900-01-01;43233,32;33;20,46;1900;No;Inventario;Cliente_2265;Distribuidor;Agroindustria;Gobierno;Cliente Ocasional
13545;411;2023-03-31;17092,6303075054;2;20652,18;32;26;11,750106904452;4;0;0;747,84;180,53;62;1021,9;0;20548,92;2;2023-10-02;2025-11-02;1900-01-01;31755,84;7;31,53;1900;No;Inventario;Cliente_3198;Distribuidor;Salud;PyME;Cliente Estratégico
13671;12777;2023-06-06;19142,8949681505;2;21212,12;27;24;12,4997906254259;1;0;0;905,6;115,93;32;1072,76;0;21000;1;2023-10-01;2025-09-01;1900-01-01;28505,79;25;19,23;1900;No;Finanzas;Cliente_0593;Online;Construcción;PyME;Cliente Nuevo
13721;14892;2023-07-21;8129,08872678043;2;8938,83;20;18;12,7477029632045;1;0;0;498,56;110,03;32;659,05;0;8849,44;30;2023-09-30;2025-02-28;1900-01-01;12830,8;9;18,46;1900;No;Finanzas;Cliente_1137;Tercero (Broker);Agroindustria;Individual;Cliente Ocasional
13722;14892;2023-07-21;8542,65579463719;2;9580,87;17;15;12,7508777807333;1;0;0;619,12;93,57;32;761,01;0;9485,06;30;2023-09-30;2024-11-30;1900-01-01;12676,56;9;16,32;1900;No;Finanzas;Cliente_1137;Tercero (Broker);Agroindustria;Individual;Cliente Ocasional
13912;16823;2023-12-27;19000;2;19000;72;72;11,5300118923187;4;0;0;366,83;52,79;15,5;444;0;19000;22;2024-01-22;2029-12-22;1900-01-01;31328,64;26;8,88;1900;No;Inventario;Cliente_2176;Online;Gobierno;Corporativo;Cliente Estratégico
14026;12472;2024-04-24;390653,05;2;390653,05;39;39;12,751347376418;4;0;0;12158,25;2254,34;512;14924,59;0;386736,62;12;2024-04-12;2027-06-12;1900-01-01;582059,01;-7;0;1900;No;Inventario;Cliente_0516;Tercero (Broker);Gobierno;Individual;Cliente Estratégico
13438;905;2022-10-06;791000;2;791000;57;57;12,5;4;0;0;18281,94;1272,5;0;19719,86;0;791000;6;2022-10-06;2027-06-06;1900-01-01;0;5;165,42;1900;No;Inventario;Cliente_3343;Online;Salud;Corporativo;Cliente Riesgo
14079;17552;2024-06-17;70998,89;2;70998,89;50;50;12,751347376418;4;0;0;1837,76;259,85;245,49;2385,9062403486;0;70288,9;1;2024-07-01;2028-08-01;1900-01-01;117155;14;42,81;1900;No;Inventario;Cliente_2920;Directo;Gobierno;Gobierno;Cliente Nuevo
14114;16606;2024-07-15;6851000;1;6851000;72;72;11,7295250296593;4;0;0;132978,39;32583,37;7290;178035,3;0;6851000;15;2024-08-15;2030-07-15;1900-01-01;12445326,72;31;5183,54;1900;No;Inventario;Cliente_1949;Tercero (Broker);Educación;Gobierno;Cliente Nuevo
13949;16650;2024-02-09;120100,5;2;120100,5;18;18;13,4984723036086;1;0;0;7407,93;140,58;1200;8848,69;0;119500;20;2024-02-20;2025-07-20;1900-01-01;157473,18;11;100,18;1900;No;Finanzas;Cliente_1995;Call Center;Servicios;Institucional;Cliente Riesgo
14009;13423;2024-03-28;8121,83;2;8121,83;15;15;12,746661901474;1;0;0;588,61;110,82;62;783,9;0;8000;30;2024-04-30;2025-06-30;1900-01-01;11421,45;33;22,47;1900;No;Finanzas;Cliente_0765;Online;Gobierno;Institucional;Cliente Ocasional
14064;2084;2024-05-31;7106,6;2;7106,6;10;10;12,7529041274101;1;0;0;752,85;100,88;32;902,997342478636;0;7000;30;2024-06-30;2025-03-30;1900-01-01;8857,3;30;17,27;1900;No;Finanzas;Cliente_3111;Distribuidor;Gobierno;Gobierno;Cliente Ocasional
13820;12472;2023-10-11;430397,66;2;430397,66;48;48;11,7996176515171;1;0;0;11291,8;676,2;372;12340;0;415841,58;9;2023-11-09;2027-10-09;1900-01-01;592320;29;0;1900;No;Finanzas;Cliente_0516;Tercero (Broker);Gobierno;Individual;Cliente Estratégico
13821;12472;2023-10-11;104921,68;2;104921,68;36;36;11,7996176515171;1;0;0;3474,89;203,11;62;3740;0;101500;9;2023-11-09;2026-10-09;1900-01-01;134640;29;0;1900;No;Finanzas;Cliente_0516;Tercero (Broker);Gobierno;Individual;Cliente Estratégico
13214;16546;2022-03-31;167630,72652419;2;267847,5;72;51;11,7506551812942;4;0;0;4191,38425090041;532,26;120;4928,43805090041;0;25229,23;6;2024-01-06;2028-03-06;1900-01-01;424764,72;5;84,7938;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13936;17031;2024-01-23;173877,074743756;2;151709,84;60;54;12,751347376418;4;0;0;4248,25298396541;203,37;802,23;5312,53298396541;0;33383,89;18;2024-08-18;2029-01-18;1900-01-01;233031;26;58,68;1900;No;Inventario;Cliente_2386;Directo;Salud;Institucional;Cliente Nuevo
13999;16314;2024-03-19;1200000;2;892000;84;84;12,75;4;0;0;22167,05;813,22;600;23763,99;0;1200000;18;2024-04-18;2031-03-18;1900-01-01;1502739;30;183,72;1900;No;Inventario;Cliente_1648;Call Center;Gobierno;Institucional;Cliente Ocasional
14031;1343;2024-04-18;48241,51;2;48241,51;24;24;12,7201644136221;1;13580,15;13580,15;1643,32;142,05;62;1873,9;0;34304,85;7;2024-05-07;2026-04-07;1900-01-01;44336,88;19;26,53;1900;No;Finanzas;Cliente_0767;Tercero (Broker);Salud;Corporativo;Cliente Riesgo
13858;17349;2023-12-05;1308352,75;2;1308352,75;48;48;10,9992009929556;1;654176,37;654176,37;16753,95;624,82;0;17460;0;654176,38;1;2023-12-05;2027-11-01;1900-01-01;834180,96;5;81,23;1900;No;Finanzas;Cliente_2711;Directo;Construcción;Corporativo;Cliente Nuevo
14046;17349;2024-05-22;456090,18;2;456090,18;48;48;10,9964297153056;1;228040,09;228040,09;5840,28;478,18;0;6380,62;0;228040,09;22;2024-05-22;2028-04-22;1900-01-01;0;5;62,16;1900;No;Finanzas;Cliente_2711;Directo;Construcción;Corporativo;Cliente Nuevo
14040;16881;2024-04-30;20000;2;20000;84;84;11,4008132368326;1;12500;12500;130;41,75;15,5;194,701067729928;0;6600;30;2024-05-30;2031-04-30;1900-01-01;15729;30;7,45;1900;No;Finanzas;Cliente_2235;Distribuidor;Construcción;Institucional;Cliente Nuevo
14049;17249;2024-05-10;125468,67;2;125468,67;72;72;12,751347376418;1;63000;63000;1245,8;270,83;62;1621,9;0;54875;10;2024-06-10;2030-05-10;1900-01-01;113661,36;31;43,27;1900;No;Finanzas;Cliente_2607;Online;Agroindustria;Corporativo;Cliente Ocasional
14119;17231;2024-07-19;307766,39;2;307766,39;84;84;12,751347376418;1;89700;89700;3937,48;1009,63;248;5358,6;0;209300;17;2024-08-17;2031-07-17;1900-01-01;436389,24;29;163,49;1900;No;Finanzas;Cliente_2589;Online;Gobierno;PyME;Cliente Ocasional
14178;17675;2024-09-26;236993,21;2;236993,21;48;48;12,751347376418;1;95740;95740;3771,97;711,01;144;4738,12658785406;0;125740;25;2024-10-25;2028-09-25;1900-01-01;222095,04;29;111,15;1900;No;Finanzas;Cliente_3045;Distribuidor;Construcción;Corporativo;Cliente Riesgo
13796;1257;2023-09-24;81550,59;2;81550,59;36;36;12,751347376418;1;20388,64;20388,64;2031,88;60,28;0;2100;0;61161,95;20;2023-09-20;2026-08-20;1900-01-01;75317,76;1;7,84;1900;No;Finanzas;Cliente_0533;Directo;Agroindustria;Individual;Cliente Nuevo
14028;12425;2024-04-17;132510;2;132510;36;36;13,991;1;39750;39750;3133,42;101,89;0;3248,56;0;92750;16;2024-04-16;2027-03-16;1900-01-01;116471,16;4;13,25;1900;No;Finanzas;Cliente_0501;Distribuidor;Construcción;Corporativo;Cliente Ocasional
13755;17273;2023-08-21;59387,23;2;60282,5;48;47;12,4997906254259;1;26400;26400;891,2;264,22;62;1259,83;0;149,519999999997;18;2023-09-18;2027-07-18;1900-01-01;58631,52;2;42,41;1900;No;Finanzas;Cliente_2632;Online;Agroindustria;Institucional;Cliente Riesgo
14116;17571;2024-07-16;3929131,75;2;3000000;24;23;13,4984723036086;1;1500000;1500000;120454,837057958;0;0;120454,837057958;0;1000000;24;2024-08-24;2026-06-24;1900-01-01;1700838,96;5;0;1900;No;Finanzas;Cliente_2940;Tercero (Broker);Servicios;PyME;Cliente Riesgo
13929;16609;2024-01-16;309237,96;2;309237,96;36;36;10,9992009929556;4;59700;59700;6058,68;0;480;6601,08;149250;285067,5;15;2024-02-15;2027-01-15;1900-01-01;235392,48;30;62,4;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
14074;17542;2024-06-06;44379,73;2;44379,73;36;36;13,9990196530562;4;8625,66;8625,66;1221,99;55,76;0;1284,99917023688;8625,66;43128,34;5;2024-07-05;2027-06-05;1900-01-01;0;29;7,25;1900;No;Inventario;Cliente_2909;Directo;Salud;Individual;Cliente Ocasional
14080;17060;2024-06-24;4254,98;2;4254,98;36;36;12,746661901474;4;827;827;115,09;66,29;0;189,999819450141;827;4135;21;2024-07-21;2027-06-21;1900-01-01;6529,68;27;8,62;1900;No;Inventario;Cliente_2416;Online;Agroindustria;Institucional;Cliente Ocasional
13838;17081;2023-10-20;11569,51;2;11569,51;36;36;12,7529041274101;4;3384,92;3384,92;274,79;31,16;0;310;3384,91;11283,05;20;2023-11-20;2026-10-20;1900-01-01;11014,2;31;4,05;1900;No;Inventario;Cliente_2438;Tercero (Broker);Salud;PyME;Cliente Estratégico
13823;17326;2023-10-16;1593663,86;2;1593663,86;36;36;12,2521341705806;4;307000;307000;30033,45;2941,19;3100;36860;844250;1451750;20;2023-10-20;2026-09-20;1900-01-01;1298687,04;9;785,36;1900;No;Inventario;Cliente_2687;Tercero (Broker);Gobierno;Gobierno;Cliente Ocasional
13887;17063;2023-12-12;28046,25;2;28046,25;36;36;11,4092261994891;4;5609,25;5609,25;738,92;43,67;0;788,27;5609,25;28046,25;8;2024-01-08;2026-12-08;1900-01-01;28173,24;27;5,68;1900;No;Inventario;Cliente_2419;Online;Salud;Gobierno;Cliente Nuevo
13883;17063;2023-12-12;37729,77;2;37729,77;36;36;11,4106192674012;4;7545,95;7545,95;994,05;32,1;0;1030,32;7545,95;37729,77;8;2024-01-08;2026-12-08;1900-01-01;0;27;4,17;1900;No;Inventario;Cliente_2419;Online;Salud;Gobierno;Cliente Nuevo
13890;16609;2023-12-12;1606847,1;2;1606847,1;36;36;10,9992009929556;4;311700;311700;31379,65;0;3162,61;34953,4;779250;1473585;11;2024-01-11;2026-12-11;1900-01-01;1243521,36;30;411,14;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13925;16197;2024-01-16;21817,79;2;21817,79;36;36;12,2506376355886;4;4258,2;4258,2;585,33;368,03;30;1035,11;4258,2;21291;10;2024-02-10;2027-01-10;1900-01-01;35400,96;25;51,75;1900;No;Inventario;Cliente_1530;Directo;Educación;Institucional;Cliente Riesgo
13945;16609;2024-01-30;43094,96;2;43094,96;36;36;10,9992009929556;4;8380;8380;840,22;0;32;876,38;20950;41900;29;2024-02-29;2027-01-29;1900-01-01;31399,92;30;4,16;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13870;17374;2023-12-07;58833,48;2;58833,48;36;36;12,000106904452;4;11380;11380;1576,13;172,5;62;1841,11;11380;42959,5;30;2023-12-30;2026-11-30;1900-01-01;65182,68;23;30,48;1900;No;Inventario;Cliente_2738;Call Center;Agroindustria;Gobierno;Cliente Riesgo
14103;17326;2024-06-26;816291,36;2;816291,36;36;36;12,751347376418;4;0;0;22588,6;2832,89;2418;28522,1;209916;776664;26;2024-07-26;2027-06-26;1900-01-01;1002221,64;30;682,62;1900;No;Inventario;Cliente_2687;Tercero (Broker);Gobierno;Gobierno;Cliente Ocasional
13605;411;2023-10-06;60708,21;2;60708,21;36;36;12,5;4;17761,52;17761,52;1436,72;73,7;0;1520;17761,52;41443,56;5;2023-11-05;2026-10-05;1900-01-01;54375,12;30;9,58;1900;No;Inventario;Cliente_3198;Distribuidor;Salud;PyME;Cliente Estratégico
13966;16609;2024-02-16;323434,62;2;323434,62;36;36;10,9992009929556;4;62700;62700;6319,17;0,02;352;6716,95;156750;295185;16;2024-03-16;2027-02-16;1900-01-01;240162,84;29;45,76;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13975;17449;2024-02-28;164822,09;2;164822,09;36;36;12,9992907595199;1;31980;31980;3744,89;282,26;62;4133,9;31980;155560,34;26;2024-03-26;2027-02-26;1900-01-01;147209,4;27;44,75;1900;No;Finanzas;Cliente_2815;Directo;Construcción;Corporativo;Cliente Nuevo
13951;17122;2024-02-29;111492,88;2;111492,88;36;36;12,751347376418;4;21560;21560;3019,38;299,39;124;3497,81;21560;107800;28;2024-03-28;2027-02-28;1900-01-01;123939,72;28;55,04;1900;No;Inventario;Cliente_2480;Online;Comercio;Gobierno;Cliente Riesgo
14177;17659;2024-09-25;15135121,03;1;15135121,03;36;36;13,9990196530562;4;2939130;2939130;416830,07;24601,71;0;444630;2939130;14695650;24;2024-10-24;2027-09-24;1900-01-01;15891544,08;29;3198,22;1900;No;Inventario;Cliente_3029;Tercero (Broker);Construcción;Institucional;Cliente Nuevo
14041;17374;2024-05-09;44438,57;2;44438,57;36;36;12,000106904452;4;8580;8580;1191,02;147,58;62;1427,84;8580;32389,5;8;2024-06-08;2027-05-08;1900-01-01;50421,6;25;27,24;1900;No;Inventario;Cliente_2738;Call Center;Agroindustria;Gobierno;Cliente Riesgo
14157;16503;2024-09-13;41657,36;2;41657,36;36;36;12,5;4;10000;10000;1059,05;273,63;104;1485,77338498659;10000;29980;10;2024-10-10;2027-09-10;1900-01-01;51720,48;27;49,09;1900;No;Inventario;Cliente_1844;Call Center;Comercio;Gobierno;Cliente Riesgo
14017;14091;2024-04-09;139100,79;2;139100,79;84;84;12,751347376418;4;30000;30000;1969,98;322;62;2403,9;30000;105000;8;2024-05-08;2031-04-08;1900-01-01;197734,32;29;49,92;1900;No;Inventario;Cliente_0928;Directo;Gobierno;PyME;Cliente Ocasional
14052;16450;2024-05-15;46525,66;2;46525,66;84;84;12,751347376418;4;11000;11000;641,49;221,3;184,84;1085,69632555733;11000;43000;24;2024-06-24;2031-05-24;1900-01-01;88000,92;31;38,07;1900;No;Inventario;Cliente_1790;Tercero (Broker);Gobierno;PyME;Cliente Estratégico
14056;17494;2024-05-24;133753,64;2;133753,64;84;84;12,751347376418;4;36000;36000;1765,09;357,3;62;2238,9;36000;127839,15;22;2024-06-22;2031-05-22;1900-01-01;183488,76;29;54,51;1900;No;Inventario;Cliente_2860;Call Center;Comercio;Individual;Cliente Nuevo
14173;17535;2024-09-30;34648896,64;1;34648896,64;84;84;13,9990196530562;4;3339000;3339000;586747,83;94179,42;38160;736291,37;3339000;33008272,8;20;2024-10-20;2031-09-20;1900-01-01;60403329;20;17204,12;1900;No;Inventario;Cliente_2902;Directo;Salud;Individual;Cliente Nuevo
13805;15006;2023-10-20;94436,92;2;94436,92;84;84;12,751347376418;4;18300;18300;1374,76;264,68;62;1743,9;18300;73455;19;2023-11-19;2030-10-19;1900-01-01;142920,96;30;42,46;1900;No;Inventario;Cliente_1167;Directo;Construcción;Corporativo;Cliente Estratégico
13992;1832;2024-03-11;69000;2;69000;84;84;11,399421535998;4;22000;22000;814,67;84,06;0;909,66;22000;68000;11;2024-04-11;2031-03-11;1900-01-01;75493,32;31;10,93;1900;No;Inventario;Cliente_3069;Call Center;Servicios;Gobierno;Cliente Riesgo
13801;16503;2023-10-04;169967,16;2;169967,16;84;84;12,5;4;32980;32980;2454,98;441,47;62;3023,9;32980;127420;4;2023-11-04;2030-10-04;1900-01-01;248509,8;31;65,45;1900;No;Inventario;Cliente_1844;Call Center;Comercio;Gobierno;Cliente Riesgo
13743;1832;2023-08-04;21900;2;21900;84;84;11,8707040383015;4;9000;9000;226,82;49,96;0;283,27;9000;11914,5;4;2023-09-04;2030-08-04;1900-01-01;23249,52;31;6,49;1900;No;Inventario;Cliente_3069;Call Center;Servicios;Gobierno;Cliente Riesgo
13903;795;2023-12-21;170996,18;2;170996,18;84;84;12,751347376418;4;33180;33180;2488,61;340,91;62;2943,9;33180;127073,3;20;2024-01-20;2030-12-20;1900-01-01;242887,68;30;52,38;1900;No;Inventario;Cliente_3315;Tercero (Broker);Servicios;PyME;Cliente Riesgo
14054;17060;2024-05-20;152453,12;2;152453,12;84;84;12,7482342545;4;19000;19000;2409,67;229,33;62;2738,87;19000;123500;25;2024-06-25;2031-05-25;1900-01-01;226871,4;36;37,87;1900;No;Inventario;Cliente_2416;Online;Agroindustria;Institucional;Cliente Ocasional
13901;14747;2023-12-15;11716500;1;11716500;84;84;11,5492830662922;4;1000000;1000000;184827,31;25382,54;7222,5;221671;1000000;10189257,5;30;2023-12-15;2030-11-30;1900-01-01;18264317,4;5;4238,65;1900;No;Inventario;Cliente_1095;Tercero (Broker);Servicios;Corporativo;Cliente Ocasional
13894;16969;2023-12-15;37562419,4;1;37562419,4;75;75;13,4984723036086;4;4095402,5;4095402,5;591645,35;102372,46;34880;746740,63;12431177,5;35626377,5;11;2024-01-11;2030-03-11;1900-01-01;54667335,75;27;17842,82;1900;No;Inventario;Cliente_2323;Tercero (Broker);Construcción;Individual;Cliente Nuevo
13965;16529;2024-02-22;165178,87;2;165178,87;72;72;12,5;4;25000;25000;2551,64;360,35;62;3028,9;49000;160000;19;2024-03-15;2030-02-19;1900-01-01;214127,28;22;54,91;1900;No;Inventario;Cliente_1870;Distribuidor;Gobierno;Institucional;Cliente Ocasional
13920;16440;2024-02-24;226541,31;2;226541,31;72;72;11,9986420476521;4;25300;25300;3474,97;400,12;0;3927,11;69300;212520;22;2024-02-22;2030-01-22;1900-01-01;279006,48;3;52,02;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
13985;16969;2024-03-08;37568577,9;1;37568577,9;75;75;13,4984723036086;4;4095402,5;4095402,5;591767,36;102372,46;34880;746862,64;12431177,5;35626377,5;5;2024-04-05;2030-06-05;1900-01-01;54676486,5;28;17842,82;1900;No;Inventario;Cliente_2323;Tercero (Broker);Construcción;Individual;Cliente Nuevo
14034;16969;2024-04-23;35500582,79;1;35500582,79;75;75;13,9990196530562;4;3869967,5;3869967,5;568861,71;99571,59;32960;718622,407667856;11746892,5;29795325;22;2024-05-22;2030-07-22;1900-01-01;52604497,5;29;17229,11;1900;No;Inventario;Cliente_2323;Tercero (Broker);Construcción;Individual;Cliente Nuevo
14078;16954;2024-06-14;75137155,81;1;75137155,81;75;75;13,9990196530562;4;8190805;8190805;1203998,57;204944,27;69760;1514414,4;24862355;71252755;11;2024-07-11;2030-09-11;1900-01-01;110902713;27;35711,56;1900;No;Inventario;Cliente_2308;Directo;Servicios;Corporativo;Cliente Riesgo
14110;17122;2024-07-24;334546,43;2;334546,43;48;48;12,751347376418;4;64680;64680;7206,4;1244,81;372;9033,4;64680;323400;28;2024-08-28;2028-07-28;1900-01-01;423514,08;35;210,19;1900;No;Inventario;Cliente_2480;Online;Comercio;Gobierno;Cliente Riesgo
14129;16954;2024-08-16;36906062,7;1;36906062,7;75;75;13,9990196530562;4;4020257,5;4020257,5;591491,89;113924,66;34240;758917,96;12203082,5;34972682,5;6;2024-09-06;2030-11-06;1900-01-01;55474241,25;21;19261,41;1900;No;Inventario;Cliente_2308;Directo;Servicios;Corporativo;Cliente Riesgo
14039;17479;2024-04-30;25725,39;2;25725,39;48;48;13,0008777807333;4;5000;5000;550,05;38,89;0;594;5000;20000;29;2024-04-29;2028-03-29;1900-01-01;30393,12;4;5,06;1900;No;Inventario;Cliente_2845;Distribuidor;Agroindustria;Corporativo;Cliente Riesgo
14166;16969;2024-09-19;73070432,69;1;73070432,69;75;75;13,9990196530562;4;7965370;7965370;1170886,53;226206,78;76320;1512741,79;24178070;69291670;18;2024-10-18;2030-12-18;1900-01-01;110505998,25;29;39328,48;1900;No;Inventario;Cliente_2323;Tercero (Broker);Construcción;Individual;Cliente Nuevo
13843;16440;2023-12-04;2038859,77;2;2038859,77;72;72;11,5004666632075;4;227790;227790;30762,08;3566,35;0;34792,06;623790;1980000;1;2023-12-01;2029-11-01;1900-01-01;2471646,96;2;463,63;1900;No;Inventario;Cliente_1779;Directo;Comercio;PyME;Cliente Estratégico
14007;16529;2024-03-27;20143,51;2;20143,51;48;48;12,4634027481079;4;3858;3858;432,57;85,2;62;598,91;3858;17940;25;2024-04-25;2028-03-25;1900-01-01;27828,96;29;19,14;1900;No;Inventario;Cliente_1870;Distribuidor;Gobierno;Institucional;Cliente Ocasional
14011;10124;2024-04-05;183458,57;2;183458,57;72;72;9,50037702590478;4;35600;35600;2702,1;296,26;62;3106,93;35600;158000;4;2024-05-04;2030-04-04;1900-01-01;220345,92;29;46,57;1900;No;Inventario;Cliente_0019;Tercero (Broker);Educación;Gobierno;Cliente Estratégico
